Time(in seconds),Queue Density,Dynamic Density,
315,0.150476,0,
316,0.149524,0,
317,0.149524,0,
318,0.15,0,
319,0.148571,0,
320,0.147619,0,
321,0.15381,0,
322,0.15381,0,
323,0.15381,0,
324,0.154286,0,
325,0.15381,0,
326,0.155238,0,
327,0.155238,0,
328,0.155238,0,
329,0.15381,0,
330,0.155714,0,
331,0.155238,0,
332,0.154762,0,
333,0.155714,0,
334,0.155238,0,
335,0.155238,0,
336,0.154762,0,
337,0.15619,0,
338,0.156667,0,
339,0.157619,0,
340,0.156667,0,
341,0.158095,0,
342,0.158095,0,
343,0.158571,0,
344,0.157143,0,
345,0.158095,0,
346,0.154762,0,
347,0.15381,0,
348,0.158095,0,
349,0.156667,0,
350,0.160476,0,
351,0.16,0,
352,0.15619,0,
353,0.157619,0,
354,0.159524,0,
355,0.159048,0,
356,0.155714,0,
357,0.159524,0,
358,0.158571,0,
359,0.158095,0,
360,0.158571,0,
361,0.157143,0,
362,0.16,0,
363,0.159048,0,
364,0.159048,0,
365,0.158571,0,
366,0.159524,0,
367,0.159524,0,
368,0.155714,0,
369,0.15619,0,
370,0.157143,0,
371,0.160476,0,
372,0.161429,0,
373,0.159524,0,
374,0.16,0,
375,0.162857,0,
376,0.162381,0,
377,0.161905,0,
378,0.159048,0,
379,0.159048,0,
380,0.16,0,
381,0.16,0,
382,0.16,0,
383,0.160476,0,
384,0.16,0,
385,0.160476,0,
386,0.161429,0,
387,0.163333,0,
388,0.161905,0,
389,0.167143,0,
390,0.164286,0,
391,0.167619,0,
392,0.16381,0,
393,0.169524,0,
394,0.172857,0,
395,0.172857,0,
396,0.17,0,
397,0.167619,0,
398,0.171905,0,
399,0.165238,0,
400,0.168095,0,
401,0.170952,0,
402,0.170952,0,
403,0.171905,0,
404,0.17381,0,
405,0.173333,0,
406,0.17381,0,
407,0.174286,0,
408,0.170952,0,
409,0.17381,0,
410,0.180952,0,
411,0.180952,0,
412,0.182857,0,
413,0.18619,0,
414,0.189524,0,
415,0.188571,0,
416,0.194762,0,
417,0.202857,0,
418,0.200952,0,
419,0.208095,0,
420,0.214286,0,
421,0.211905,0,
422,0.215238,0,
423,0.214762,0,
424,0.223333,0,
425,0.220952,0,
426,0.214762,0,
427,0.233333,0,
428,0.23381,0,
429,0.241905,0,
430,0.241429,0,
431,0.24381,0,
432,0.25,0,
433,0.250952,0,
434,0.251905,0,
435,0.258095,0,
436,0.269048,0,
437,0.264762,0,
438,0.26619,0,
439,0.275714,0,
440,0.274286,0,
441,0.27381,0,
442,0.268571,0,
443,0.267143,0,
444,0.268095,0,
445,0.267143,0,
446,0.277619,0,
447,0.278571,0,
448,0.282381,0,
449,0.277619,0,
450,0.284286,0,
451,0.285238,0,
452,0.287619,0,
453,0.283333,0,
454,0.28619,0,
455,0.284286,0,
456,0.291429,0,
457,0.29,0,
458,0.28381,0,
459,0.298095,0,
460,0.290952,0,
461,0.288571,0,
462,0.297143,0,
463,0.299524,0,
464,0.3,0,
465,0.293333,0,
466,0.297619,0,
467,0.297143,0,
468,0.298571,0,
469,0.298571,0,
470,0.294286,0,
471,0.304286,0,
472,0.308571,0,
473,0.312857,0,
474,0.307619,0,
475,0.30619,0,
476,0.307619,0,
477,0.302857,0,
478,0.3,0,
479,0.300476,0,
480,0.299524,0,
481,0.297619,0,
482,0.302857,0,
483,0.305238,0,
484,0.302381,0,
485,0.305714,0,
486,0.298095,0,
487,0.294762,0,
488,0.292857,0,
489,0.295238,0,
490,0.29619,0,
491,0.294286,0,
492,0.294762,0,
493,0.293333,0,
494,0.297143,0,
495,0.290476,0,
496,0.290952,0,
497,0.295238,0,
498,0.294286,0,
499,0.289048,0,
500,0.290476,0,
501,0.292381,0,
502,0.29,0,
503,0.296667,0,
504,0.301905,0,
505,0.304762,0,
506,0.310476,0,
507,0.31619,0,
508,0.320476,0,
509,0.322857,0,
510,0.33619,0,
511,0.331429,0,
512,0.331905,0,
513,0.340952,0,
514,0.337143,0,
515,0.34381,0,
516,0.342381,0,
517,0.343333,0,
518,0.347143,0,
519,0.355714,0,
520,0.342381,0,
521,0.356667,0,
522,0.366667,0,
523,0.364762,0,
524,0.364286,0,
525,0.37,0,
526,0.371905,0,
527,0.367619,0,
528,0.379048,0,
529,0.383333,0,
530,0.374286,0,
531,0.378571,0,
532,0.381429,0,
533,0.375714,0,
534,0.375714,0,
535,0.37381,0,
536,0.387619,0,
537,0.372857,0,
538,0.378095,0,
539,0.374286,0,
540,0.377143,0,
541,0.381429,0,
542,0.38,0,
543,0.375714,0,
544,0.385238,0,
545,0.379524,0,
546,0.381429,0,
547,0.377143,0,
548,0.377143,0,
549,0.381429,0,
550,0.380476,0,
551,0.375238,0,
552,0.371429,0,
553,0.374762,0,
554,0.374762,0,
555,0.382381,0,
556,0.374286,0,
557,0.374762,0,
558,0.380476,0,
559,0.380476,0,
560,0.375714,0,
561,0.370952,0,
562,0.366667,0,
563,0.375714,0,
564,0.374286,0,
565,0.366667,0,
566,0.369048,0,
567,0.37,0,
568,0.375714,0,
569,0.369048,0,
570,0.368571,0,
571,0.370952,0,
572,0.37,0,
573,0.370952,0,
574,0.369048,0,
575,0.371905,0,
576,0.378571,0,
577,0.374286,0,
578,0.373333,0,
579,0.378571,0,
580,0.379524,0,
581,0.381429,0,
582,0.38,0,
583,0.38,0,
584,0.388571,0,
585,0.39,0,
586,0.389524,0,
587,0.39,0,
588,0.39619,0,
589,0.396667,0,
590,0.398095,0,
591,0.402381,0,
592,0.401905,0,
593,0.402381,0,
594,0.409524,0,
595,0.408095,0,
596,0.41381,0,
597,0.417143,0,
598,0.417619,0,
599,0.420476,0,
600,0.424762,0,
601,0.424762,0,
602,0.426667,0,
603,0.428095,0,
604,0.435714,0,
605,0.439524,0,
606,0.442857,0,
607,0.441905,0,
608,0.442381,0,
609,0.449524,0,
610,0.459048,0,
611,0.464762,0,
612,0.471905,0,
613,0.469524,0,
614,0.467619,0,
615,0.46619,0,
616,0.466667,0,
617,0.477143,0,
618,0.480476,0,
619,0.48381,0,
620,0.491905,0,
621,0.493333,0,
622,0.489524,0,
623,0.487143,0,
624,0.49,0,
625,0.492381,0,
626,0.492381,0,
627,0.492857,0,
628,0.499524,0,
629,0.497619,0,
630,0.495714,0,
631,0.497143,0,
632,0.503333,0,
633,0.503333,0,
634,0.5,0,
635,0.499524,0,
636,0.497143,0,
637,0.50381,0,
638,0.506667,0,
639,0.499524,0,
640,0.500476,0,
641,0.500952,0,
642,0.500476,0,
643,0.500952,0,
644,0.498571,0,
645,0.497619,0,
646,0.506667,0,
647,0.507143,0,
648,0.502857,0,
649,0.500476,0,
650,0.502857,0,
651,0.503333,0,
652,0.504762,0,
653,0.504286,0,
654,0.507619,0,
655,0.50619,0,
656,0.508571,0,
657,0.510952,0,
658,0.514286,0,
659,0.509048,0,
660,0.512381,0,
661,0.514286,0,
662,0.514286,0,
663,0.515238,0,
664,0.51619,0,
665,0.515238,0,
666,0.518095,0,
667,0.511905,0,
668,0.515714,0,
669,0.511905,0,
670,0.50381,0,
671,0.505714,0,
672,0.507143,0,
673,0.50619,0,
674,0.505714,0,
675,0.50381,0,
676,0.500952,0,
677,0.508571,0,
678,0.508571,0,
679,0.509048,0,
680,0.509524,0,
681,0.511429,0,
682,0.510476,0,
683,0.511429,0,
684,0.500952,0,
685,0.499048,0,
686,0.502381,0,
687,0.501429,0,
688,0.501429,0,
689,0.507619,0,
690,0.508095,0,
691,0.511905,0,
692,0.50619,0,
693,0.514762,0,
694,0.515238,0,
695,0.51619,0,
696,0.519524,0,
697,0.520476,0,
698,0.520476,0,
699,0.520952,0,
700,0.52,0,
701,0.519524,0,
702,0.520952,0,
703,0.51619,0,
704,0.508095,0,
705,0.508095,0,
706,0.51,0,
707,0.508095,0,
708,0.515238,0,
709,0.514762,0,
710,0.514762,0,
711,0.510476,0,
712,0.506667,0,
713,0.510952,0,
714,0.515714,0,
715,0.51619,0,
716,0.519524,0,
717,0.518095,0,
718,0.516667,0,
719,0.517143,0,
720,0.519048,0,
721,0.52381,0,
722,0.523333,0,
723,0.522857,0,
724,0.522857,0,
725,0.522381,0,
726,0.521905,0,
727,0.521905,0,
728,0.520952,0,
729,0.520952,0,
730,0.520476,0,
731,0.520952,0,
732,0.524286,0,
733,0.521905,0,
734,0.520952,0,
735,0.517143,0,
736,0.52,0,
737,0.520952,0,
738,0.521429,0,
739,0.524286,0,
740,0.522381,0,
741,0.518095,0,
742,0.516667,0,
743,0.517143,0,
744,0.515238,0,
745,0.516667,0,
746,0.517619,0,
747,0.519524,0,
748,0.52,0,
749,0.521905,0,
750,0.518571,0,
751,0.517619,0,
752,0.521429,0,
753,0.521429,0,
754,0.521905,0,
755,0.518571,0,
756,0.52,0,
757,0.517619,0,
758,0.516667,0,
759,0.518095,0,
760,0.51619,0,
761,0.515714,0,
762,0.517143,0,
763,0.515238,0,
764,0.518095,0,
765,0.517619,0,
766,0.51619,0,
767,0.518095,0,
768,0.519048,0,
769,0.51619,0,
770,0.518095,0,
771,0.52619,0,
772,0.527143,0,
773,0.525714,0,
774,0.526667,0,
775,0.526667,0,
776,0.52619,0,
777,0.52619,0,
778,0.525238,0,
779,0.525714,0,
780,0.525714,0,
781,0.525238,0,
782,0.524762,0,
783,0.524286,0,
784,0.52381,0,
785,0.524286,0,
786,0.522381,0,
787,0.522857,0,
788,0.524286,0,
789,0.523333,0,
790,0.52381,0,
791,0.522381,0,
792,0.524286,0,
793,0.525238,0,
794,0.531429,0,
795,0.53381,0,
796,0.532381,0,
797,0.529048,0,
798,0.529524,0,
799,0.531429,0,
800,0.53619,0,
801,0.535714,0,
802,0.534286,0,
803,0.527619,0,
804,0.532381,0,
805,0.532381,0,
806,0.530952,0,
807,0.528571,0,
808,0.53,0,
809,0.530952,0,
810,0.53381,0,
811,0.534762,0,
812,0.530476,0,
813,0.53,0,
814,0.530952,0,
815,0.529524,0,
816,0.532381,0,
817,0.53619,0,
818,0.537143,0,
819,0.538571,0,
820,0.538571,0,
821,0.552381,0,
822,0.550476,0,
823,0.546667,0,
824,0.547619,0,
825,0.55381,0,
826,0.556667,0,
827,0.55619,0,
828,0.559048,0,
829,0.559048,0,
830,0.56,0,
831,0.558571,0,
832,0.560952,0,
833,0.559524,0,
834,0.56,0,
835,0.560476,0,
836,0.561905,0,
837,0.558571,0,
838,0.56,0,
839,0.559524,0,
840,0.558095,0,
841,0.56,0,
842,0.56,0,
843,0.559524,0,
844,0.560476,0,
845,0.560952,0,
846,0.560476,0,
847,0.562857,0,
848,0.565714,0,
849,0.566667,0,
850,0.564762,0,
851,0.56381,0,
852,0.565238,0,
853,0.563333,0,
854,0.564286,0,
855,0.564286,0,
856,0.568095,0,
857,0.569524,0,
858,0.56619,0,
859,0.564762,0,
860,0.565238,0,
861,0.567619,0,
862,0.570476,0,
863,0.569048,0,
864,0.568095,0,
865,0.568095,0,
866,0.568571,0,
867,0.568095,0,
868,0.57,0,
869,0.568095,0,
870,0.567619,0,
