Time(in seconds),Queue Density,Dynamic Density,
6.53333,0.149595,0.115741,
6.6,0.148582,0.110532,
6.66667,0.150318,0.10489,
6.73333,0.150608,0.0998746,
6.8,0.153164,0.0923032,
6.86667,0.153164,0.0946663,
6.93333,0.152488,0.0963059,
7,0.1549,0.0963059,
7.06667,0.152633,0.100887,
7.13333,0.153405,0.103106,
7.2,0.1549,0.0949556,
7.26667,0.157022,0.102623,
7.33333,0.158709,0.113185,
7.4,0.163146,0.0954379,
7.46667,0.165509,0.100791,
7.53333,0.168451,0.106578,
7.6,0.171103,0.112703,
7.66667,0.172309,0.12066,
7.73333,0.172213,0.119551,
7.8,0.173563,0.106674,
7.86667,0.173997,0.115644,
7.93333,0.17501,0.113233,
8,0.174817,0.140963,
8.06667,0.174624,0.1413,
8.13333,0.190442,0.178916,
8.2,0.175347,0.124518,
8.26667,0.175395,0.125723,
8.33333,0.174865,0.126543,
8.4,0.174865,0.12553,
8.46667,0.173274,0.123553,
8.53333,0.17554,0.121672,
8.6,0.177566,0.118779,
8.66667,0.17636,0.128424,
8.73333,0.179061,0.138648,
8.8,0.179205,0.131559,
8.86667,0.181231,0.127459,
8.93333,0.182485,0.12447,
9,0.181327,0.125868,
9.06667,0.182677,0.133729,
9.13333,0.182533,0.127025,
9.2,0.184462,0.121528,
9.26667,0.185282,0.12148,
9.33333,0.18533,0.122685,
9.4,0.186053,0.11984,
9.46667,0.185764,0.126061,
9.53333,0.186005,0.118827,
9.6,0.186294,0.124566,
9.66667,0.183931,0.136044,
9.73333,0.184124,0.133488,
9.8,0.185957,0.171586,
9.86667,0.184124,0.124711,
9.93333,0.18697,0.116705,
10,0.184269,0.109761,
10.0667,0.185812,0.114535,
10.1333,0.183546,0.106771,
10.2,0.183497,0.0990066,
10.2667,0.181086,0.094184,
10.3333,0.181327,0.0926408,
10.4,0.17988,0.0929302,
10.4667,0.179495,0.0956308,
10.5333,0.176698,0.0952932,
10.6,0.177132,0.0853588,
10.6667,0.175444,0.0789448,
10.7333,0.177951,0.0771605,
10.8,0.176263,0.0737847,
10.8667,0.173177,0.0757137,
10.9333,0.173563,0.0720004,
11,0.172309,0.0790895,
11.0667,0.173515,0.075762,
11.1333,0.171779,0.0758102,
11.2,0.171345,0.0720486,
11.2667,0.171923,0.0773534,
11.3333,0.170959,0.120467,
11.4,0.17202,0.0793789,
11.4667,0.171923,0.0883488,
11.5333,0.170042,0.0709877,
11.6,0.169464,0.0720486,
11.6667,0.170284,0.0696373,
11.7333,0.170091,0.0675637,
11.8,0.168981,0.0708912,
11.8667,0.168258,0.0672261,
11.9333,0.16821,0.0666474,
12,0.168789,0.0640914,
12.0667,0.168162,0.0642843,
12.1333,0.168837,0.0610532,
12.2,0.168403,0.0555073,
12.2667,0.168162,0.0569059,
12.3333,0.168596,0.0556038,
12.4,0.167969,0.0542535,
12.4667,0.166811,0.0557002,
12.5333,0.166618,0.0533854,
12.6,0.167245,0.0494309,
12.6667,0.166715,0.0487076,
12.7333,0.166474,0.0455729,
12.8,0.167535,0.0363619,
12.8667,0.167294,0.0369888,
12.9333,0.167728,0.0321181,
13,0.167052,0.0516493,
13.0667,0.168017,0.0498167,
13.1333,0.168306,0.066358,
13.2,0.167535,0.0327932,
13.2667,0.166715,0.0248843,
13.3333,0.167197,0.0247878,
13.4,0.167149,0.0247878,
13.4667,0.166908,0.0263792,
13.5333,0.166763,0.0227141,
13.6,0.166956,0.0198206,
13.6667,0.167728,0.0217014,
13.7333,0.167535,0.0211227,
13.8,0.167197,0.0180363,
13.8667,0.166908,0.0178916,
13.9333,0.167245,0.0192901,
14,0.167004,0.01712,
14.0667,0.167631,0.0140818,
14.1333,0.168113,0.0192419,
14.2,0.167583,0.0353974,
14.2667,0.167342,0.0325521,
14.3333,0.167535,0.0211709,
14.4,0.167631,0.0179398,
14.4667,0.167052,0.0196277,
14.5333,0.167245,0.0165413,
14.6,0.16739,0.0155285,
14.6667,0.168885,0.0211227,
14.7333,0.168837,0.0286941,
14.8,0.16874,0.0516011,
14.8667,0.168451,0.0329379,
14.9333,0.168306,0.0259452,
15,0.168017,0.0160108,
15.0667,0.167776,0.0137442,
15.1333,0.168258,0.0161073,
15.2,0.168885,0.0211227,
15.2667,0.16874,0.0199171,
15.3333,0.168547,0.0194348,
15.4,0.16874,0.0201582,
15.4667,0.168065,0.017988,
15.5333,0.168596,0.0213638,
15.6,0.16874,0.0381462,
15.6667,0.168933,0.0374711,
15.7333,0.169223,0.0237269,
15.8,0.168789,0.0223765,
15.8667,0.168113,0.0224248,
15.9333,0.166715,0.0249325,
16,0.166426,0.0365548,
16.0667,0.166667,0.0278742,
16.1333,0.167149,0.0264275,
16.2,0.167197,0.0221836,
16.2667,0.167294,0.0147569,
16.3333,0.163677,0.0216049,
16.4,0.164111,0.0267168,
16.4667,0.164448,0.102045,
16.5333,0.164641,0.0417631,
16.6,0.164207,0.0298997,
16.6667,0.163725,0.020978,
16.7333,0.163821,0.0285494,
16.8,0.163484,0.0252218,
16.8667,0.163146,0.0224248,
16.9333,0.163291,0.0152392,
17,0.163002,0.0148534,
17.0667,0.16358,0.0198688,
17.1333,0.163773,0.0381462,
17.2,0.163339,0.0365066,
17.2667,0.163821,0.0221836,
17.3333,0.164111,0.0165895,
17.4,0.164593,0.0163966,
17.4667,0.1644,0.0157697,
17.5333,0.164786,0.0157697,
17.6,0.165075,0.0294657,
17.6667,0.164641,0.0271508,
17.7333,0.164786,0.0295139,
17.8,0.164304,0.0264757,
17.8667,0.164545,0.0148052,
17.9333,0.1644,0.0128762,
18,0.163773,0.0189525,
18.0667,0.163773,0.0243056,
18.1333,0.163725,0.0756173,
18.2,0.163966,0.0302373,
18.2667,0.16387,0.0163002,
18.3333,0.164111,0.013696,
18.4,0.164159,0.0120081,
18.4667,0.164448,0.0123457,
18.5333,0.164882,0.0123939,
18.6,0.164497,0.0105131,
18.6667,0.165316,0.0113812,
18.7333,0.165943,0.01712,
18.8,0.166522,0.0354456,
18.8667,0.167342,0.025463,
18.9333,0.168355,0.0241609,
19,0.168355,0.0275367,
19.0667,0.16903,0.0237751,
19.1333,0.169126,0.0226659,
19.2,0.168692,0.0256559,
19.2667,0.167872,0.0322145,
19.3333,0.16739,0.0340471,
19.4,0.16657,0.0271026,
19.4667,0.165847,0.0280189,
19.5333,0.164304,0.0272473,
19.6,0.164304,0.0197724,
19.6667,0.162953,0.0262346,
19.7333,0.162182,0.0318287,
19.8,0.161699,0.0866127,
19.8667,0.160687,0.037037,
19.9333,0.160831,0.0313465,
20,0.161362,0.0285012,
20.0667,0.161699,0.0275849,
20.1333,0.161796,0.0218943,
20.2,0.160638,0.0187596,
20.2667,0.160831,0.0189525,
20.3333,0.161603,0.0202546,
20.4,0.161844,0.0217014,
20.4667,0.161796,0.0201582,
20.5333,0.162326,0.0151427,
20.6,0.161603,0.0190008,
20.6667,0.161458,0.0207369,
20.7333,0.163628,0.022473,
20.8,0.163821,0.022907,
20.8667,0.163387,0.0268615,
20.9333,0.164497,0.0271508,
21,0.165172,0.0260417,
21.0667,0.166184,0.026331,
21.1333,0.165992,0.0243056,
21.2,0.16575,0.0255112,
21.2667,0.165895,0.0255112,
21.3333,0.166136,0.0497203,
21.4,0.166281,0.0325039,
21.4667,0.166667,0.051794,
21.5333,0.166618,0.0334201,
21.6,0.166763,0.0329861,
21.6667,0.167679,0.0255112,
21.7333,0.168065,0.0215085,
21.8,0.168162,0.0264757,
21.8667,0.167679,0.0276813,
21.9333,0.167824,0.0244985,
22,0.167631,0.0158661,
22.0667,0.167728,0.0142265,
22.1333,0.167631,0.0149016,
22.2,0.167921,0.0162037,
22.2667,0.167487,0.0124421,
22.3333,0.16739,0.0108025,
22.4,0.167245,0.0100791,
22.4667,0.167052,0.0101273,
22.5333,0.167294,0.0108507,
22.6,0.167342,0.0142265,
22.6667,0.167487,0.0167342,
22.7333,0.167969,0.0138407,
22.8,0.168547,0.0138407,
22.8667,0.169223,0.0135031,
22.9333,0.169464,0.0149016,
23,0.16821,0.0259934,
23.0667,0.169223,0.0320216,
23.1333,0.171248,0.0557967,
23.2,0.171441,0.0333237,
23.2667,0.170766,0.0328414,
23.3333,0.16985,0.0298032,
23.4,0.16985,0.0309606,
23.4667,0.169271,0.02826,
23.5333,0.16956,0.0269579,
23.6,0.169078,0.0241609,
23.6667,0.169078,0.0326485,
23.7333,0.170139,0.036603,
23.8,0.169753,0.0335166,
23.8667,0.169898,0.0324074,
23.9333,0.169078,0.0257523,
24,0.169416,0.0247878,
24.0667,0.168837,0.0249807,
24.1333,0.169753,0.0225694,
24.2,0.168981,0.0241127,
24.2667,0.169223,0.0242573,
24.3333,0.169223,0.0253183,
24.4,0.169464,0.0227623,
24.4667,0.169367,0.0242573,
24.5333,0.168885,0.027392,
24.6,0.167969,0.0222801,
24.6667,0.16985,0.0279707,
24.7333,0.169367,0.0320216,
24.8,0.170042,0.0889275,
24.8667,0.170862,0.0368924,
24.9333,0.170428,0.0323592,
25,0.170332,0.0330826,
25.0667,0.170139,0.032311,
25.1333,0.170332,0.0238233,
25.2,0.170476,0.0247878,
25.2667,0.170187,0.0295621,
25.3333,0.170235,0.0255112,
25.4,0.169464,0.0212191,
25.4667,0.169801,0.0215567,
25.5333,0.169271,0.0231481,
25.6,0.170862,0.0228588,
25.6667,0.171682,0.0236786,
25.7333,0.172791,0.029321,
25.8,0.173466,0.0285012,
25.8667,0.174479,0.0302373,
25.9333,0.175829,0.0292245,
26,0.176312,0.0327932,
26.0667,0.177324,0.0403646,
26.1333,0.179205,0.0424383,
26.2,0.179929,0.0495756,
26.2667,0.180363,0.0487558,
26.3333,0.183208,0.0608603,
26.4,0.183208,0.057581,
26.4667,0.183546,0.121383,
26.5333,0.185233,0.0640432,
26.6,0.186198,0.0614873,
26.6667,0.185619,0.0665027,
26.7333,0.184944,0.0636574,
26.8,0.185716,0.0632716,
26.8667,0.187548,0.0610532,
26.9333,0.186825,0.05951,
27,0.187886,0.0617284,
27.0667,0.187693,0.0632234,
27.1333,0.190008,0.0603299,
27.2,0.192274,0.060137,
27.2667,0.1943,0.0642843,
27.3333,0.197772,0.0653935,
27.4,0.198544,0.0744599,
27.4667,0.200907,0.0761478,
27.5333,0.204572,0.0800058,
27.6,0.208092,0.0808738,
27.6667,0.210455,0.0876254,
27.7333,0.215374,0.0919657,
27.8,0.216869,0.0938464,
27.8667,0.220872,0.101755,
27.9333,0.224778,0.0998264,
28,0.221644,0.145399,
28.0667,0.223717,0.137973,
28.1333,0.225694,0.16006,
28.2,0.23124,0.12635,
28.2667,0.234954,0.131076,
28.3333,0.240114,0.130449,
28.4,0.243827,0.135176,
28.4667,0.246672,0.137828,
28.5333,0.250241,0.138214,
28.6,0.250964,0.14294,
28.6667,0.252508,0.151862,
28.7333,0.25815,0.150897,
28.8,0.259549,0.156588,
28.8667,0.263407,0.161314,
28.9333,0.267554,0.169657,
29,0.26548,0.167776,
29.0667,0.272425,0.16821,
29.1333,0.274113,0.168933,
29.2,0.27691,0.176794,
29.2667,0.275559,0.182147,
29.3333,0.278887,0.181809,
29.4,0.279128,0.182629,
29.4667,0.2826,0.184606,
29.5333,0.285108,0.184944,
29.6,0.284674,0.185426,
29.6667,0.287085,0.198544,
29.7333,0.290123,0.215953,
29.8,0.29186,0.231481,
29.8667,0.292824,0.205392,
29.9333,0.294801,0.2011,
30,0.296827,0.198158,
30.0667,0.297116,0.197531,
30.1333,0.298611,0.193142,
30.2,0.297695,0.194203,
30.2667,0.300154,0.196036,
30.3333,0.303193,0.195891,
30.4,0.30353,0.190394,
30.4667,0.303337,0.191165,
30.5333,0.305122,0.191696,
30.6,0.305122,0.194686,
30.6667,0.307581,0.198351,
30.7333,0.308883,0.193914,
30.8,0.306713,0.193383,
30.8667,0.308015,0.19512,
30.9333,0.307726,0.200714,
31,0.30787,0.193625,
31.0667,0.308111,0.200714,
31.1333,0.308738,0.187018,
31.2,0.309269,0.191262,
31.2667,0.308642,0.18967,
31.3333,0.312596,0.216194,
31.4,0.313223,0.198351,
31.4667,0.312789,0.201244,
31.5333,0.312982,0.183256,
31.6,0.313513,0.191165,
31.6667,0.311584,0.189429,
31.7333,0.310957,0.190394,
31.8,0.310185,0.176987,
31.8667,0.309269,0.176215,
31.9333,0.310571,0.171923,
32,0.310233,0.156491,
32.0667,0.310764,0.157022,
32.1333,0.310571,0.154659,
32.2,0.308883,0.155237,
32.2667,0.308304,0.158565,
32.3333,0.309896,0.160012,
32.4,0.310426,0.15326,
32.4667,0.311921,0.148534,
32.5333,0.310378,0.145062,
32.6,0.310475,0.137924,
32.6667,0.310282,0.135658,
32.7333,0.309317,0.144338,
32.8,0.309414,0.146991,
32.8667,0.309365,0.150367,
32.9333,0.307533,0.139709,
33,0.305459,0.171634,
33.0667,0.306134,0.163098,
33.1333,0.306424,0.214217,
33.2,0.306086,0.130739,
33.2667,0.307677,0.125096,
33.3333,0.310957,0.106096,
33.4,0.310812,0.136285,
33.4667,0.315152,0.119599,
33.5333,0.320361,0.088397,
33.6,0.322242,0.0548804,
33.6667,0.326582,0.0581115,
33.7333,0.326919,0.0636574,
33.8,0.328463,0.0638503,
33.8667,0.331694,0.0639468,
33.9333,0.337095,0.0513117,
34,0.342978,0.0542535,
34.0667,0.34809,0.0570505,
34.1333,0.348814,0.0591725,
34.2,0.351225,0.0600887,
34.2667,0.352961,0.0664545,
34.3333,0.355372,0.0698302,
34.4,0.355951,0.0773534,
34.4667,0.359279,0.0897473,
34.5333,0.362847,0.09076,
34.6,0.365596,0.0867573,
34.6667,0.374421,0.103781,
34.7333,0.378135,0.0973669,
34.8,0.379196,0.114005,
34.8667,0.379823,0.08261,
34.9333,0.379919,0.0872396,
35,0.381944,0.0911941,
35.0667,0.383536,0.0910976,
35.1333,0.386188,0.0964988,
35.2,0.387249,0.0873843,
35.2667,0.387924,0.0943287,
35.3333,0.389275,0.0946663,
35.4,0.388262,0.0978974,
35.4667,0.390866,0.099537,
35.5333,0.392409,0.101273,
35.6,0.392024,0.0955343,
35.6667,0.392024,0.108073,
35.7333,0.39265,0.107639,
35.8,0.394724,0.0995853,
35.8667,0.394772,0.101418,
35.9333,0.394821,0.115258,
36,0.392506,0.111979,
36.0667,0.391831,0.114824,
36.1333,0.395014,0.117043,
36.2,0.394097,0.112413,
36.2667,0.394001,0.115307,
36.3333,0.393808,0.142409,
36.4,0.394387,0.124855,
36.4667,0.393181,0.14376,
36.5333,0.391397,0.12201,
36.6,0.392024,0.133632,
36.6667,0.389998,0.133198,
36.7333,0.390673,0.120611,
36.8,0.38778,0.105613,
36.8667,0.390239,0.0998746,
36.9333,0.386526,0.0942323,
37,0.387635,0.0969329,
37.0667,0.384597,0.0943769,
37.1333,0.387297,0.0959684,
37.2,0.387056,0.0904707,
37.2667,0.383391,0.0908565,
37.3333,0.384597,0.102334,
37.4,0.38749,0.111545,
37.4667,0.3845,0.134693,
37.5333,0.382571,0.152006,
37.6,0.383054,0.183546,
37.6667,0.384115,0.186343,
37.7333,0.381076,0.190442,
37.8,0.381125,0.202884,
37.8667,0.378858,0.201196,
37.9333,0.379581,0.207513,
38,0.380208,0.261815,
38.0667,0.383488,0.222463,
38.1333,0.38532,0.221017,
38.2,0.385224,0.144435,
38.2667,0.387249,0.149498,
38.3333,0.388021,0.136719,
38.4,0.389612,0.107301,
38.4667,0.388648,0.101177,
38.5333,0.390721,0.0656346,
38.6,0.392747,0.0563272,
38.6667,0.394724,0.0484664,
38.7333,0.397569,0.0496721,
38.8,0.397184,0.047309,
38.8667,0.399402,0.0448978,
38.9333,0.402199,0.049238,
39,0.40273,0.0513117,
39.0667,0.405382,0.0448013,
39.1333,0.408999,0.0425829,
39.2,0.408999,0.0379051,
39.2667,0.410928,0.0404128,
39.3333,0.412953,0.0443191,
39.4,0.414352,0.0503954,
39.4667,0.416715,0.04837,
39.5333,0.418933,0.0529514,
39.6,0.421779,0.046875,
39.6667,0.428964,0.0643808,
39.7333,0.432388,0.0551698,
39.8,0.436198,0.129967,
39.8667,0.438513,0.0724826,
39.9333,0.442757,0.0578221,
40,0.444589,0.0528067,
40.0667,0.447338,0.0499614,
40.1333,0.44811,0.0476948,
40.2,0.450617,0.0475019,
40.2667,0.453029,0.0525174,
40.3333,0.457176,0.0538194,
40.4,0.457321,0.0522762,
40.4667,0.465712,0.0544464,
40.5333,0.470149,0.0576775,
40.6,0.475694,0.0676601,
40.6667,0.478057,0.0593171,
40.7333,0.485147,0.0559896,
40.8,0.485484,0.0567612,
40.8667,0.490693,0.0587867,
40.9333,0.49267,0.0570505,
41,0.493297,0.0597029,
41.0667,0.493972,0.0762442,
41.1333,0.497299,0.0681906,
41.2,0.497348,0.0649113,
41.2667,0.501977,0.0692998,
41.3333,0.505642,0.109375,
41.4,0.506076,0.0752797,
41.4667,0.50733,0.0907118,
41.5333,0.508488,0.0665027,
41.6,0.510127,0.0650559,
41.6667,0.510706,0.0658275,
41.7333,0.509886,0.0646219,
41.8,0.510272,0.0659722,
41.8667,0.511767,0.0695891,
41.9333,0.513696,0.0703607,
42,0.513889,0.0654417,
42.0667,0.516107,0.0697338,
42.1333,0.520399,0.0652488,
42.2,0.519724,0.0687211,
42.2667,0.521171,0.0644772,
42.3333,0.521894,0.0658275,
42.4,0.520978,0.0652488,
42.4667,0.523341,0.0772087,
42.5333,0.52064,0.0741705,
42.6,0.52093,0.0661169,
42.6667,0.522184,0.0706019,
42.7333,0.520978,0.0681424,
42.8,0.521605,0.0699749,
42.8667,0.519483,0.0705054,
42.9333,0.520255,0.0663098,
43,0.523968,0.0771123,
43.0667,0.52011,0.0764371,
43.1333,0.522232,0.093316,
43.2,0.52363,0.0671779,
43.2667,0.521942,0.0643326,
43.3333,0.524981,0.0514564,
43.4,0.524933,0.050299,
43.4667,0.523727,0.0550733,
43.5333,0.525318,0.0572434,
43.6,0.525608,0.0606674,
43.6667,0.525945,0.0549286,
43.7333,0.52445,0.0532407,
43.8,0.526427,0.0554109,
43.8667,0.524981,0.0586902,
43.9333,0.525125,0.0569059,
44,0.524161,0.0555556,
44.0667,0.523052,0.05951,
44.1333,0.52392,0.0589313,
44.2,0.524933,0.0571952,
44.2667,0.521557,0.0574363,
44.3333,0.522618,0.0583044,
44.4,0.524354,0.0604745,
44.4667,0.522666,0.0583526,
44.5333,0.52392,0.0600887,
44.6,0.522666,0.0596065,
44.6667,0.518422,0.0715181,
44.7333,0.519145,0.080488,
44.8,0.518904,0.155334,
44.8667,0.520255,0.0890239,
44.9333,0.520785,0.074267,
45,0.52363,0.0662133,
45.0667,0.519965,0.0682388,
45.1333,0.522377,0.0736883,
45.2,0.522377,0.0722415,
45.2667,0.523679,0.0678048,
45.3333,0.522232,0.06549,
45.4,0.522811,0.0750868,
45.4667,0.52392,0.0699749,
45.5333,0.526283,0.0762924,
45.6,0.524933,0.0818383,
45.6667,0.525318,0.0751833,
45.7333,0.52744,0.0775945,
45.8,0.527103,0.0902778,
45.8667,0.527922,0.0978009,
45.9333,0.528164,0.0893133,
46,0.527874,0.0794271,
46.0667,0.528405,0.0799576,
46.1333,0.530864,0.0822724,
46.2,0.529225,0.0791377,
46.2667,0.532118,0.078559,
46.3333,0.528694,0.105758,
46.4,0.529707,0.0760031,
46.4667,0.530768,0.0960648,
46.5333,0.530961,0.0665027,
46.6,0.532215,0.0720968,
46.6667,0.532407,0.0728684,
46.7333,0.531684,0.0722415,
46.8,0.531346,0.0839603,
46.8667,0.531154,0.0850694,
46.9333,0.53178,0.0803916,
47,0.530141,0.0778839,
47.0667,0.531105,0.0896991,
47.1333,0.531154,0.0828511,
47.2,0.531588,0.0890239,
47.2667,0.532938,0.0860339,
47.3333,0.536024,0.0968846,
47.4,0.535253,0.0851659,
47.4667,0.533131,0.0932677,
47.5333,0.533227,0.0958719,
47.6,0.533709,0.0870949,
47.6667,0.532552,0.0809703,
47.7333,0.533324,0.0874325,
47.8,0.533131,0.0872878,
47.8667,0.533565,0.0862751,
47.9333,0.533951,0.0642843,
48,0.533902,0.0786073,
48.0667,0.534144,0.0788966,
48.1333,0.532793,0.107784,
48.2,0.533179,0.0552662,
48.2667,0.533613,0.0506848,
48.3333,0.533999,0.0531925,
48.4,0.533758,0.0548804,
48.4667,0.533517,0.0533372,
48.5333,0.533902,0.0515529,
48.6,0.533854,0.0468268,
48.6667,0.533613,0.0461516,
48.7333,0.534095,0.0484664,
48.8,0.533758,0.0380015,
48.8667,0.534722,0.0384838,
48.9333,0.535253,0.0361208,
49,0.536121,0.0379051,
49.0667,0.537182,0.0367959,
49.1333,0.537471,0.0365066,
49.2,0.539159,0.0315876,
49.2667,0.540027,0.0333719,
49.3333,0.540509,0.0276813,
49.4,0.540702,0.0308642,
49.4667,0.540461,0.0316358,
49.5333,0.538773,0.0257523,
49.6,0.539352,0.0163002,
49.6667,0.542535,0.019483,
49.7333,0.543596,0.0232446,
49.8,0.545573,0.112799,
49.8667,0.545814,0.0421971,
49.9333,0.544657,0.0303337,
50,0.544223,0.0301408,
50.0667,0.542679,0.044946,
50.1333,0.544126,0.0300444,
50.2,0.543837,0.0303819,
50.2667,0.544078,0.0219425,
50.3333,0.544705,0.0231481,
50.4,0.543596,0.0266686,
50.4667,0.542052,0.0270544,
50.5333,0.542583,0.0262346,
50.6,0.542149,0.0307195,
50.6667,0.542052,0.0442226,
50.7333,0.542342,0.0438368,
50.8,0.542872,0.0298032,
50.8667,0.54239,0.0291763,
50.9333,0.541618,0.025463,
51,0.540895,0.0241609,
51.0667,0.540172,0.0218461,
51.1333,0.541233,0.0218943,
51.2,0.541474,0.0246431,
51.2667,0.54075,0.0235822,
51.3333,0.546634,0.0330826,
51.4,0.546152,0.038966,
51.4667,0.54485,0.102961,
51.5333,0.543981,0.0326485,
51.6,0.543258,0.0198206,
51.6667,0.544705,0.0193383,
51.7333,0.543789,0.0203511,
51.8,0.543499,0.0210745,
51.8667,0.543113,0.0237751,
51.9333,0.543113,0.0248843,
52,0.542052,0.0232928,
52.0667,0.542149,0.0245467,
52.1333,0.543499,0.0238233,
52.2,0.542679,0.020544,
52.2667,0.543789,0.025463,
52.3333,0.543885,0.0231964,
52.4,0.543837,0.0263792,
52.4667,0.542342,0.0264757,
52.5333,0.544608,0.0405575,
52.6,0.545187,0.0382909,
52.6667,0.54784,0.0230999,
52.7333,0.548852,0.0180363,
52.8,0.54919,0.0230999,
52.8667,0.552324,0.0245467,
52.9333,0.552566,0.0256076,
53,0.550588,0.0374711,
53.0667,0.552517,0.0455247,
53.1333,0.553964,0.108507,
53.2,0.555363,0.0387731,
53.2667,0.555941,0.0359279,
53.3333,0.556665,0.0372782,
53.4,0.555893,0.0424865,
53.4667,0.555556,0.0411362,
53.5333,0.557243,0.0395448,
53.6,0.556038,0.0436439,
53.6667,0.554688,0.0459105,
53.7333,0.554398,0.0384356,
53.8,0.555073,0.0398823,
53.8667,0.5557,0.0403164,
53.9333,0.55599,0.0329861,
54,0.556375,0.0386285,
54.0667,0.555893,0.0435475,
54.1333,0.556038,0.0337577,
54.2,0.557919,0.0441744,
54.2667,0.558546,0.0588831,
54.3333,0.559028,0.0701196,
54.4,0.559751,0.0612461,
54.4667,0.560764,0.0546875,
54.5333,0.562596,0.0423418,
54.6,0.563899,0.0341917,
54.6667,0.570939,0.0433546,
54.7333,0.571277,0.0421971,
54.8,0.570891,0.108893,
54.8667,0.57065,0.0516493,
54.9333,0.571904,0.0292728,
55,0.573688,0.0285976,
55.0667,0.57446,0.0295139,
55.1333,0.574846,0.0300444,
55.2,0.575521,0.0298515,
55.2667,0.576437,0.035735,
55.3333,0.57716,0.03424,
55.4,0.578655,0.0232928,
55.4667,0.578318,0.0244985,
55.5333,0.577643,0.0238233,
55.6,0.578704,0.0217978,
55.6667,0.577884,0.0192901,
55.7333,0.577932,0.0223765,
55.8,0.577884,0.0182774,
55.8667,0.577739,0.0176022,
55.9333,0.578511,0.0165413,
56,0.578655,0.0230517,
56.0667,0.578077,0.0222801,
56.1333,0.579041,0.0231964,
56.2,0.579475,0.0189043,
56.2667,0.579379,0.0129244,
56.3333,0.586468,0.0177469,
56.4,0.58613,0.0190008,
56.4667,0.586179,0.105276,
56.5333,0.587288,0.0387731,
56.6,0.58642,0.0242573,
56.6667,0.585841,0.0224248,
56.7333,0.586179,0.0228588,
56.8,0.586468,0.0241127,
56.8667,0.586757,0.0244985,
56.9333,0.587336,0.026765,
57,0.58695,0.0304784,
57.0667,0.58777,0.0324074,
57.1333,0.586516,0.0333237,
57.2,0.585214,0.0295139,
