Time(in seconds),Queue Density,Dynamic Density,
277,0.163756,0,
278,0.163933,0,
279,0.163776,0,
280,0.164434,0,
281,0.165473,0,
282,0.166155,0,
283,0.166974,0,
284,0.167671,0,
285,0.168047,0,
286,0.168749,0,
287,0.169317,0,
288,0.168655,0,
289,0.167706,0,
290,0.166527,0,
291,0.165994,0,
292,0.1651,0,
293,0.163999,0,
294,0.163619,0,
295,0.162879,0,
296,0.162134,0,
297,0.162067,0,
298,0.161566,0,
299,0.161468,0,
300,0.161558,0,
301,0.161766,0,
302,0.161805,0,
303,0.161284,0,
304,0.161534,0,
305,0.16184,0,
306,0.162087,0,
307,0.16231,0,
308,0.163133,0,
309,0.162977,0,
310,0.162726,0,
311,0.164297,0,
312,0.164662,0,
313,0.164564,0,
314,0.16521,0,
315,0.165524,0,
316,0.166198,0,
317,0.166143,0,
318,0.16601,0,
319,0.165363,0,
320,0.165328,0,
321,0.1655,0,
322,0.166017,0,
323,0.166123,0,
324,0.166088,0,
325,0.166452,0,
326,0.166731,0,
327,0.166684,0,
328,0.166652,0,
329,0.166648,0,
330,0.166594,0,
331,0.166778,0,
332,0.166648,0,
333,0.166656,0,
334,0.166735,0,
335,0.166425,0,
336,0.166413,0,
337,0.166535,0,
338,0.166499,0,
339,0.166864,0,
340,0.167514,0,
341,0.167855,0,
342,0.168604,0,
343,0.169321,0,
344,0.170058,0,
345,0.168678,0,
346,0.16929,0,
347,0.170818,0,
348,0.171171,0,
349,0.170892,0,
350,0.170587,0,
351,0.170116,0,
352,0.169521,0,
353,0.169203,0,
354,0.169192,0,
355,0.16925,0,
356,0.169486,0,
357,0.169619,0,
358,0.16974,0,
359,0.169595,0,
360,0.169587,0,
361,0.169799,0,
362,0.169752,0,
363,0.169956,0,
364,0.169874,0,
365,0.169693,0,
366,0.169611,0,
367,0.169454,0,
368,0.169364,0,
369,0.169364,0,
370,0.169987,0,
371,0.169752,0,
372,0.169681,0,
373,0.169823,0,
374,0.16945,0,
375,0.169388,0,
376,0.169364,0,
377,0.16927,0,
378,0.169474,0,
379,0.169105,0,
380,0.168804,0,
381,0.169172,0,
382,0.169192,0,
383,0.169192,0,
384,0.169956,0,
385,0.171374,0,
386,0.172824,0,
387,0.173009,0,
388,0.1736,0,
389,0.174909,0,
390,0.176065,0,
391,0.177644,0,
392,0.178902,0,
393,0.179686,0,
394,0.180435,0,
395,0.181849,0,
396,0.182163,0,
397,0.183048,0,
398,0.183456,0,
399,0.183789,0,
400,0.184224,0,
401,0.184784,0,
402,0.184961,0,
403,0.185619,0,
404,0.186313,0,
405,0.186661,0,
406,0.1875,0,
407,0.189624,0,
408,0.190933,0,
409,0.193911,0,
410,0.19687,0,
411,0.198253,0,
412,0.20062,0,
413,0.204476,0,
414,0.206714,0,
415,0.210707,0,
416,0.215021,0,
417,0.216867,0,
418,0.220766,0,
419,0.224105,0,
420,0.220907,0,
421,0.22394,0,
422,0.227385,0,
423,0.229407,0,
424,0.234541,0,
425,0.239839,0,
426,0.241637,0,
427,0.246007,0,
428,0.249753,0,
429,0.250901,0,
430,0.254287,0,
431,0.258202,0,
432,0.259479,0,
433,0.263516,0,
434,0.266173,0,
435,0.268073,0,
