Time(in seconds),Queue Density,Dynamic Density,
45.1333,0.635573,0.0789783,
45.2,0.63602,0.075953,
45.2667,0.636972,0.0730571,
45.3333,0.638108,0.0708626,
45.4,0.638798,0.0814471,
45.4667,0.639386,0.0752516,
45.5333,0.640902,0.0806124,
45.6,0.641545,0.0902643,
45.6667,0.641956,0.0827089,
45.7333,0.642854,0.0849466,
45.8,0.642795,0.0892023,
45.8667,0.643434,0.0963971,
45.9333,0.64408,0.0908991,
46,0.644398,0.084296,
46.0667,0.644519,0.0845821,
46.1333,0.64526,0.0844097,
46.2,0.645001,0.0803812,
46.2667,0.645624,0.0808123,
46.3333,0.646686,0.109893,
46.4,0.646788,0.0768622,
46.4667,0.647153,0.0973533,
46.5333,0.647411,0.0706314,
46.6,0.64738,0.0721205,
46.6667,0.647184,0.0738957,
46.7333,0.6472,0.0751967,
46.8,0.646976,0.0844097,
46.8667,0.647129,0.0857381,
46.9333,0.64711,0.0849074,
47,0.646874,0.0828579,
47.0667,0.646341,0.0948453,
47.1333,0.646557,0.0891827,
47.2,0.646588,0.0933836,
47.2667,0.64649,0.0914086,
47.3333,0.646588,0.103631,
47.4,0.647149,0.0912557,
47.4667,0.648062,0.0952176,
47.5333,0.648442,0.0985877,
47.6,0.648297,0.0939126,
47.6667,0.648254,0.0851464,
47.7333,0.648924,0.0919689,
47.8,0.648959,0.0867688,
47.8667,0.648947,0.0855892,
47.9333,0.648638,0.0661993,
48,0.646075,0.0814549,
48.0667,0.646334,0.0833281,
48.1333,0.646812,0.110058,
48.2,0.646432,0.0541452,
48.2667,0.646459,0.0535339,
48.3333,0.646287,0.0526522,
48.4,0.646616,0.054784,
48.4667,0.646612,0.0542432,
48.5333,0.646643,0.0529931,
48.6,0.646671,0.0474481,
48.6667,0.646059,0.049192,
48.7333,0.646055,0.0480947,
48.8,0.645742,0.0390071,
48.8667,0.645225,0.0390463,
48.9333,0.644919,0.0376709,
49,0.644989,0.0372672,
49.0667,0.644899,0.0340813,
49.1333,0.644151,0.0322591,
49.2,0.64437,0.0223368,
49.2667,0.643912,0.0241277,
49.3333,0.643461,0.0183554,
49.4,0.643105,0.019676,
49.4667,0.643187,0.0178734,
49.5333,0.643457,0.0148638,
49.6,0.643551,0.00495721,
49.6667,0.643696,0.00781005,
49.7333,0.643884,0.0110391,
49.8,0.644539,0.0998103,
49.8667,0.644363,0.0250525,
49.9333,0.644656,0.0138371,
50,0.644327,0.0143465,
50.0667,0.64526,0.0271294,
50.1333,0.644892,0.0162941,
50.2,0.64475,0.0165919,
50.2667,0.644578,0.00806085,
50.3333,0.644268,0.00711251,
50.4,0.644363,0.0108823,
50.4667,0.644147,0.00839002,
50.5333,0.6445,0.00714778,
50.6,0.64428,0.0127398,
50.6667,0.644249,0.0291594,
50.7333,0.64428,0.0311618,
50.8,0.643673,0.0149069,
50.8667,0.64343,0.0116426,
50.9333,0.643324,0.0073594,
51,0.642815,0.0089504,
51.0667,0.643073,0.00745345,
51.1333,0.643167,0.0107569,
51.2,0.643191,0.0111567,
51.2667,0.642983,0.00962835,
51.3333,0.64669,0.0154594,
51.4,0.646447,0.0202873,
51.4667,0.646761,0.0865415,
51.5333,0.646569,0.0215531,
51.6,0.646745,0.0115172,
51.6667,0.646929,0.0139076,
51.7333,0.647231,0.0141271,
51.8,0.64716,0.0117249,
51.8667,0.647364,0.0111998,
51.9333,0.647768,0.0126967,
52,0.647823,0.0133825,
52.0667,0.647815,0.0163294,
52.1333,0.647976,0.0155104,
52.2,0.647905,0.0124812,
52.2667,0.648324,0.0128496,
52.3333,0.648168,0.0122892,
52.4,0.647929,0.0133394,
52.4667,0.648042,0.0148951,
52.5333,0.6489,0.0280582,
52.6,0.649665,0.0272901,
52.6667,0.651134,0.0145189,
52.7333,0.652133,0.012732,
52.8,0.653285,0.0158591,
52.8667,0.656048,0.0159336,
52.9333,0.658211,0.0149853,
53,0.657263,0.0263614,
53.0667,0.659454,0.0344497,
53.1333,0.660872,0.104576,
53.2,0.661636,0.034242,
53.2667,0.662886,0.0285676,
53.3333,0.66396,0.0319691,
53.4,0.664426,0.0344497,
53.4667,0.664916,0.0347083,
53.5333,0.665187,0.0339559,
53.6,0.665457,0.0368205,
53.6667,0.664187,0.0391874,
53.7333,0.662973,0.0338854,
53.8,0.662933,0.0363855,
53.8667,0.662479,0.0341636,
53.9333,0.662788,0.0305662,
54,0.663098,0.0354176,
54.0667,0.663533,0.0407627,
54.1333,0.664054,0.0343674,
54.2,0.664791,0.0385604,
54.2667,0.665633,0.0471777,
54.3333,0.666938,0.0596354,
54.4,0.668443,0.0536907,
54.4667,0.669407,0.0468525,
54.5333,0.670704,0.0372672,
54.6,0.67103,0.0344418,
54.6667,0.678769,0.0434588,
54.7333,0.677864,0.0431767,
54.8,0.677441,0.116077,
54.8667,0.678295,0.0505635,
54.9333,0.679882,0.0277173,
55,0.680717,0.0254836,
55.0667,0.682382,0.0257932,
55.1333,0.682876,0.0282071,
55.2,0.683487,0.030045,
55.2667,0.683421,0.0337952,
55.3333,0.684863,0.0330193,
55.4,0.686469,0.0231637,
55.4667,0.686842,0.025558,
55.5333,0.686947,0.0246606,
55.6,0.687457,0.0214473,
55.6667,0.686763,0.0206557,
55.7333,0.686156,0.0210397,
55.8,0.686908,0.0146247,
55.8667,0.686818,0.0150989,
55.9333,0.687124,0.0147384,
56,0.688025,0.0230265,
56.0667,0.688198,0.0240572,
56.1333,0.689122,0.024159,
56.2,0.689134,0.0199542,
56.2667,0.689338,0.0138018,
56.3333,0.694573,0.0173443,
56.4,0.694134,0.0166076,
56.4667,0.694326,0.097365,
56.5333,0.694695,0.0345515,
56.6,0.694052,0.0222075,
56.6667,0.693605,0.022909,
56.7333,0.693899,0.0235164,
56.8,0.693629,0.024402,
56.8667,0.693645,0.0236849,
56.9333,0.6935,0.0232812,
57,0.693292,0.0242609,
57.0667,0.693339,0.0256599,
57.1333,0.69225,0.0254052,
