Time(in seconds),Queue Density,Dynamic Density,
57,0.585315,0.0268982,
57.0667,0.585088,0.0297236,
57.1333,0.583806,0.0297041,
57.2,0.583285,0.0263692,
57.2667,0.581729,0.0223094,
57.3333,0.583046,0.0193194,
57.4,0.582936,0.0196525,
57.4667,0.583305,0.0214551,
57.5333,0.582866,0.0233087,
57.6,0.582709,0.0233988,
57.6667,0.582627,0.0233479,
57.7333,0.582372,0.0242844,
57.8,0.582619,0.0274116,
57.8667,0.582239,0.0271961,
57.9333,0.581592,0.0192018,
58,0.582356,0.0289203,
58.0667,0.581286,0.0271059,
58.1333,0.580969,0.100477,
58.2,0.581196,0.0305975,
58.2667,0.581768,0.0191195,
58.3333,0.581416,0.0167134,
58.4,0.581435,0.0218587,
58.4667,0.580644,0.0239866,
58.5333,0.579672,0.0228737,
58.6,0.579641,0.0153811,
58.6667,0.580538,0.021847,
58.7333,0.580005,0.0244921,
58.8,0.580279,0.0792996,
58.8667,0.580401,0.0230814,
58.9333,0.57984,0.0155652,
59,0.580589,0.0197465,
59.0667,0.580718,0.017505,
59.1333,0.580322,0.0189824,
59.2,0.580342,0.0217059,
59.2667,0.58053,0.021992,
59.3333,0.580436,0.0212905,
59.4,0.580981,0.0217647,
59.4667,0.580781,0.026718,
59.5333,0.580405,0.0271216,
59.6,0.580456,0.0203148,
59.6667,0.580448,0.0200953,
59.7333,0.580663,0.0206714,
59.8,0.580499,0.0267062,
59.8667,0.58082,0.025609,
59.9333,0.580895,0.0264476,
60,0.580812,0.024931,
60.0667,0.580961,0.0224074,
60.1333,0.581016,0.0223603,
60.2,0.580957,0.0235712,
60.2667,0.580891,0.0121167,
60.3333,0.579895,0.0144288,
60.4,0.579985,0.00938147,
60.4667,0.580703,0.0842647,
60.5333,0.580773,0.0273802,
60.6,0.580836,0.0176696,
60.6667,0.580993,0.019531,
60.7333,0.580663,0.021651,
60.8,0.580436,0.0200718,
60.8667,0.579507,0.0188844,
60.9333,0.579523,0.014417,
61,0.579664,0.0213571,
61.0667,0.579613,0.0257265,
61.1333,0.579672,0.019002,
61.2,0.579362,0.0191195,
61.2667,0.579284,0.0184377,
61.3333,0.579429,0.0153262,
61.4,0.579543,0.0168075,
61.4667,0.579347,0.0123558,
61.5333,0.579637,0.010514,
61.6,0.579351,0.0204637,
61.6667,0.579629,0.0198484,
61.7333,0.579652,0.0104944,
61.8,0.579985,0.00768857,
61.8667,0.581267,0.0122657,
61.9333,0.582047,0.00489451,
62,0.579472,0.00962051,
62.0667,0.58013,0.0125674,
62.1333,0.580464,0.0862868,
62.2,0.58042,0.0237397,
62.2667,0.581337,0.0133864,
62.3333,0.584084,0.0129279,
62.4,0.584512,0.0146678,
62.4667,0.585965,0.0192136,
62.5333,0.585217,0.0181594,
62.6,0.586204,0.0180419,
62.6667,0.587168,0.0172934,
62.7333,0.586212,0.0212709,
62.8,0.586118,0.022278,
62.8667,0.584892,0.0257579,
62.9333,0.584194,0.0209809,
63,0.584084,0.0217333,
63.0667,0.583591,0.0225484,
63.1333,0.584171,0.0190999,
63.2,0.583841,0.0222153,
63.2667,0.584751,0.0246685,
63.3333,0.584888,0.0234811,
63.4,0.584688,0.0183554,
63.4667,0.584449,0.0198876,
63.5333,0.585248,0.0199934,
63.6,0.584997,0.0113212,
63.6667,0.586471,0.0147501,
63.7333,0.587168,0.015722,
63.8,0.587694,0.0796602,
63.8667,0.58711,0.0287322,
63.9333,0.586683,0.0175716,
64,0.587121,0.0193311,
64.0667,0.587188,0.0142642,
64.1333,0.587165,0.0195545,
64.2,0.5868,0.0198367,
64.2667,0.58633,0.022619,
64.3333,0.586126,0.0220899,
64.4,0.586201,0.018038,
64.4667,0.585891,0.0175207,
64.5333,0.585707,0.0174737,
64.6,0.585817,0.0146483,
64.6667,0.58602,0.0161256,
64.7333,0.586263,0.0151067,
64.8,0.586518,0.0150676,
64.8667,0.586859,0.0199464,
64.9333,0.586918,0.0198915,
65,0.586491,0.0209182,
65.0667,0.585734,0.0194291,
65.1333,0.585358,0.0217451,
65.2,0.584602,0.0244882,
65.2667,0.584135,0.0187747,
65.3333,0.57881,0.0239905,
65.4,0.579257,0.028407,
65.4667,0.578775,0.0900174,
65.5333,0.578492,0.0368832,
65.6,0.578661,0.0277878,
65.6667,0.578951,0.0296257,
65.7333,0.579076,0.0316556,
65.8,0.578782,0.0294023,
65.8667,0.57955,0.0271686,
65.9333,0.579774,0.0240532,
66,0.579601,0.0190999,
66.0667,0.580044,0.0215061,
66.1333,0.57968,0.0198837,
66.2,0.579629,0.0232852,
66.2667,0.57988,0.022039,
66.3333,0.579982,0.021992,
66.4,0.579958,0.0186924,
66.4667,0.579899,0.015338,
66.5333,0.579962,0.0154359,
66.6,0.579676,0.0170113,
66.6667,0.58006,0.01794,
66.7333,0.581212,0.030237,
66.8,0.581279,0.0194056,
66.8667,0.581408,0.0177127,
66.9333,0.581404,0.0109137,
67,0.57892,0.0167996,
67.0667,0.578179,0.0194644,
67.1333,0.578089,0.0867844,
67.2,0.578261,0.0260008,
67.2667,0.578355,0.0170152,
67.3333,0.578089,0.00844881,
67.4,0.577779,0.0174384,
67.4667,0.577689,0.0231284,
67.5333,0.57801,0.0910598,
67.6,0.577959,0.0309228,
67.6667,0.578226,0.0217137,
67.7333,0.578061,0.0203696,
67.8,0.577846,0.0208124,
67.8667,0.577909,0.0199777,
67.9333,0.578477,0.0243746,
68,0.578543,0.0220468,
68.0667,0.578583,0.024739,
68.1333,0.578688,0.0265064,
68.2,0.578375,0.0193507,
68.2667,0.578246,0.0216863,
68.3333,0.577987,0.0190999,
68.4,0.578073,0.0209104,
68.4667,0.578226,0.0310247,
68.5333,0.578116,0.0293514,
68.6,0.578085,0.0196917,
68.6667,0.578363,0.0151969,
68.7333,0.577936,0.0170348,
68.8,0.577501,0.0173248,
68.8667,0.57718,0.0179322,
68.9333,0.576737,0.0219881,
69,0.576435,0.0160982,
69.0667,0.575432,0.0196799,
69.1333,0.575647,0.0168388,
69.2,0.575236,0.0715915,
69.2667,0.575259,0.0236496,
69.3333,0.575593,0.0173483,
69.4,0.575346,0.0227444,
69.4667,0.576094,0.0253111,
69.5333,0.576216,0.0279602,
69.6,0.576525,0.0296178,
69.6667,0.576521,0.0275801,
69.7333,0.576376,0.0237162,
69.8,0.577089,0.0242727,
69.8667,0.576984,0.0231519,
69.9333,0.577066,0.0305701,
70,0.576984,0.0289281,
70.0667,0.576639,0.026573,
70.1333,0.576031,0.0234184,
70.2,0.575796,0.0240807,
70.2667,0.575969,0.0239749,
70.3333,0.575722,0.0221448,
70.4,0.57582,0.0211142,
70.4667,0.575875,0.035253,
70.5333,0.575933,0.0310521,
70.6,0.576251,0.0290653,
70.6667,0.576517,0.0267807,
70.7333,0.573629,0.0523779,
70.8,0.573182,0.026718,
70.8667,0.572994,0.041425,
70.9333,0.572673,0.0194997,
71,0.572595,0.0259813,
71.0667,0.572399,0.0235242,
71.1333,0.572128,0.0201227,
71.2,0.571944,0.021169,
71.2667,0.571619,0.0208359,
71.3333,0.571693,0.0233792,
71.4,0.571682,0.0245274,
71.4667,0.572203,0.0259499,
71.5333,0.571842,0.0235242,
71.6,0.572089,0.0341087,
71.6667,0.572426,0.0256873,
71.7333,0.57236,0.0211259,
71.8,0.572407,0.0223838,
71.8667,0.572559,0.0329409,
71.9333,0.572779,0.032937,
72,0.572461,0.029418,
72.0667,0.572987,0.0335836,
72.1333,0.573135,0.0287126,
72.2,0.573069,0.0242727,
72.2667,0.572912,0.024884,
72.3333,0.573112,0.0262595,
72.4,0.577309,0.0531538,
72.4667,0.577399,0.0282189,
72.5333,0.576811,0.0401749,
72.6,0.576925,0.0213258,
72.6667,0.577019,0.0238142,
72.7333,0.577137,0.0280268,
72.8,0.577023,0.039015,
72.8667,0.577113,0.0412879,
72.9333,0.577187,0.0302213,
73,0.57696,0.0381137,
73.0667,0.576674,0.0217843,
73.1333,0.577509,0.0198288,
73.2,0.577493,0.0267964,
73.2667,0.577172,0.0264319,
73.3333,0.577097,0.0226542,
73.4,0.577093,0.0229795,
73.4667,0.576725,0.0231284,
73.5333,0.576443,0.0374122,
73.6,0.576709,0.0380706,
73.6667,0.575839,0.0331055,
73.7333,0.575118,0.0269923,
73.8,0.575577,0.0284305,
73.8667,0.575467,0.0359388,
73.9333,0.575483,0.0337521,
74,0.57511,0.025848,
74.0667,0.574197,0.0283991,
74.1333,0.573476,0.0305975,
74.2,0.573249,0.102271,
74.2667,0.572787,0.0336894,
74.3333,0.572701,0.0219018,
74.4,0.572783,0.0232303,
74.4667,0.572853,0.02151,
74.5333,0.572845,0.0226151,
74.6,0.57225,0.0213258,
74.6667,0.572963,0.0247821,
74.7333,0.573038,0.0348219,
74.8,0.573386,0.0346613,
74.8667,0.5733,0.026044,
74.9333,0.573163,0.0233479,
75,0.573022,0.0215492,
75.0667,0.57303,0.0250564,
75.1333,0.57332,0.0284383,
75.2,0.574064,0.0293984,
75.2667,0.574801,0.0314675,
75.3333,0.576122,0.0322003,
75.4,0.577223,0.032165,
75.4667,0.576545,0.0345398,
75.5333,0.576847,0.0324707,
75.6,0.576901,0.0306563,
75.6667,0.577042,0.0336737,
75.7333,0.579272,0.061779,
75.8,0.57946,0.0426751,
75.8667,0.579554,0.0638912,
75.9333,0.579938,0.0376199,
76,0.580052,0.0403591,
76.0667,0.580793,0.0354999,
76.1333,0.579766,0.0368871,
76.2,0.579441,0.0382195,
76.2667,0.580205,0.0426437,
76.3333,0.579645,0.0341479,
76.4,0.580589,0.0370008,
76.4667,0.580757,0.053577,
76.5333,0.580554,0.0505478,
76.6,0.579413,0.056904,
76.6667,0.580162,0.0533497,
76.7333,0.57919,0.0540551,
76.8,0.578359,0.0477146,
76.8667,0.576999,0.0508457,
76.9333,0.576702,0.0491371,
77,0.575487,0.0523936,
77.0667,0.575318,0.0573821,
77.1333,0.575467,0.0473776,
77.2,0.575593,0.042824,
77.2667,0.576654,0.0424282,
77.3333,0.577313,0.0424713,
77.4,0.576255,0.0496661,
77.4667,0.576368,0.0531577,
77.5333,0.576255,0.0967184,
77.6,0.575922,0.0594865,
77.6667,0.574773,0.0677158,
77.7333,0.574448,0.0517352,
77.8,0.573817,0.0538435,
77.8667,0.573931,0.0539963,
77.9333,0.573135,0.0527149,
78,0.5735,0.0524523,
78.0667,0.573382,0.05623,
78.1333,0.573715,0.0555834,
78.2,0.573128,0.0488667,
78.2667,0.572983,0.0500031,
78.3333,0.572493,0.0436234,
78.4,0.572007,0.0337482,
78.4667,0.57165,0.0372947,
78.5333,0.571901,0.0393402,
78.6,0.570867,0.0354646,
78.6667,0.571639,0.0386701,
78.7333,0.571407,0.033325,
78.8,0.5712,0.0309659,
78.8667,0.571827,0.0296257,
78.9333,0.572023,0.0279681,
79,0.572563,0.0327215,
79.0667,0.577552,0.0559244,
79.1333,0.578316,0.0329292,
79.2,0.579245,0.0545293,
79.2667,0.579554,0.0307895,
79.3333,0.579315,0.0309581,
79.4,0.579656,0.027247,
79.4667,0.578426,0.0427652,
79.5333,0.579241,0.0400966,
79.6,0.579429,0.032553,
79.6667,0.579942,0.0269923,
79.7333,0.579668,0.0240885,
79.8,0.58042,0.0250329,
79.8667,0.580287,0.0380667,
79.9333,0.580993,0.0369812,
80,0.580652,0.0351472,
80.0667,0.579711,0.0305466,
80.1333,0.580632,0.0342929,
80.2,0.581259,0.0250212,
80.2667,0.583175,0.025946,
80.3333,0.583904,0.0319221,
80.4,0.584727,0.0292103,
80.4667,0.584919,0.0248017,
80.5333,0.585621,0.0279563,
80.6,0.586651,0.0222702,
80.6667,0.587302,0.0267141,
80.7333,0.589606,0.0539454,
80.8,0.590605,0.0298726,
80.8667,0.591499,0.0512297,
80.9333,0.590876,0.0275448,
81,0.590703,0.0393246,
81.0667,0.58874,0.0287322,
81.1333,0.589269,0.03202,
81.2,0.588505,0.0418678,
81.2667,0.587799,0.0371418,
81.3333,0.588176,0.0315694,
81.4,0.588156,0.0279798,
81.4667,0.587337,0.0234302,
81.5333,0.587419,0.0265612,
81.6,0.587713,0.0270863,
81.6667,0.588031,0.0405786,
81.7333,0.587752,0.0315067,
81.8,0.588066,0.0373143,
81.8667,0.589445,0.042871,
81.9333,0.590155,0.0384899,
82,0.590688,0.0378472,
82.0667,0.591075,0.0372594,
82.1333,0.590938,0.0308836,
82.2,0.589849,0.0322983,
82.2667,0.589923,0.0306132,
82.3333,0.589641,0.025848,
82.4,0.589661,0.03347,
82.4667,0.589567,0.037228,
82.5333,0.590135,0.108435,
82.6,0.590064,0.0449401,
82.6667,0.59093,0.0381333,
82.7333,0.591397,0.0410135,
82.8,0.591832,0.0400535,
82.8667,0.592874,0.0424948,
82.9333,0.592612,0.0383057,
83,0.593156,0.0398614,
83.0667,0.593881,0.0371732,
83.1333,0.593368,0.0374005,
83.2,0.593873,0.037134,
83.2667,0.59405,0.0364129,
83.3333,0.593877,0.0394265,
83.4,0.593239,0.0623276,
83.4667,0.593305,0.04755,
83.5333,0.592204,0.0591573,
83.6,0.592243,0.0434941,
83.6667,0.593705,0.0465546,
83.7333,0.593948,0.0413858,
83.8,0.592741,0.042389,
83.8667,0.594371,0.0429141,
83.9333,0.594587,0.0334308,
84,0.593576,0.0398889,
84.0667,0.591585,0.0549016,
84.1333,0.592455,0.0354803,
84.2,0.593341,0.0535927,
84.2667,0.593846,0.0262791,
84.3333,0.593105,0.0264633,
84.4,0.592333,0.0353196,
84.4667,0.592369,0.049721,
84.5333,0.592137,0.0430787,
84.6,0.592882,0.0479732,
84.6667,0.593078,0.0433217,
84.7333,0.593062,0.0355704,
84.8,0.591985,0.0417542,
84.8667,0.589931,0.0568962,
84.9333,0.590014,0.0465076,
85,0.587576,0.0483729,
85.0667,0.588195,0.0480555,
85.1333,0.587968,0.048898,
85.2,0.588399,0.0485414,
85.2667,0.586373,0.049192,
85.3333,0.586432,0.0499091,
85.4,0.585005,0.0381803,
85.4667,0.583022,0.0363816,
85.5333,0.583943,0.0352412,
85.6,0.584433,0.031201,
85.6667,0.583089,0.0275527,
85.7333,0.583888,0.0339598,
85.8,0.582709,0.0370752,
85.8667,0.581941,0.100817,
85.9333,0.580926,0.0372437,
86,0.580385,0.0275213,
86.0667,0.580487,0.0246293,
86.1333,0.580754,0.0236614,
86.2,0.579805,0.0224348,
86.2667,0.580444,0.023822,
86.3333,0.580808,0.0289321,
86.4,0.580601,0.028936,
86.4667,0.580879,0.0342576,
86.5333,0.580256,0.0355234,
86.6,0.579621,0.0348925,
86.6667,0.58006,0.0339089,
86.7333,0.580275,0.0307268,
86.8,0.580652,0.0464214,
86.8667,0.580612,0.0415073,
86.9333,0.580714,0.0399712,
87,0.580413,0.0362209,
87.0667,0.579923,0.0407275,
87.1333,0.579511,0.0427104,
87.2,0.579586,0.0429729,
87.2667,0.58062,0.0440271,
87.3333,0.581047,0.0453869,
87.4,0.578163,0.0686093,
87.4667,0.578453,0.0496309,
87.5333,0.577603,0.0559087,
87.6,0.577677,0.0458885,
87.6667,0.575812,0.0416249,
87.7333,0.574805,0.0343713,
87.8,0.574699,0.0379256,
87.8667,0.574574,0.0415269,
87.9333,0.574405,0.044462,
88,0.574726,0.0505714,
88.0667,0.574382,0.0373417,
88.1333,0.574241,0.0325491,
88.2,0.57415,0.0328077,
88.2667,0.573378,0.0278779,
88.3333,0.573508,0.0285245,
88.4,0.574338,0.0250329,
88.4667,0.574766,0.0230892,
88.5333,0.574233,0.0222075,
88.6,0.574515,0.0280856,
88.6667,0.57435,0.0310639,
88.7333,0.574119,0.0368087,
88.8,0.573904,0.0387955,
88.8667,0.575228,0.0334543,
88.9333,0.57477,0.0317418,
89,0.573755,0.02903,
89.0667,0.573919,0.0348807,
89.1333,0.573892,0.0426751,
89.2,0.573547,0.10001,
89.2667,0.572771,0.040222,
89.3333,0.572693,0.0309972,
89.4,0.572822,0.0350296,
89.4667,0.572892,0.0480634,
89.5333,0.573539,0.041476,
89.6,0.573617,0.0411507,
89.6667,0.573833,0.0440937,
89.7333,0.574107,0.0458454,
89.8,0.574519,0.0538278,
89.8667,0.575013,0.034481,
89.9333,0.574919,0.0330271,
90,0.575338,0.0340499,
90.0667,0.575581,0.0457866,
90.1333,0.575867,0.0464763,
90.2,0.576051,0.0439839,
90.2667,0.5764,0.0504812,
90.3333,0.576654,0.0391913,
90.4,0.577262,0.0363816,
90.4667,0.577963,0.0371066,
90.5333,0.578093,0.0488902,
90.6,0.578465,0.0491959,
90.6667,0.579096,0.0361974,
90.7333,0.57888,0.0435803,
90.8,0.579566,0.0471385,
90.8667,0.580123,0.11681,
90.9333,0.57968,0.0546899,
91,0.579656,0.0419658,
91.0667,0.580287,0.0438977,
91.1333,0.580554,0.042534,
91.2,0.581153,0.0450538,
91.2667,0.582004,0.045093,
91.3333,0.582243,0.0470092,
91.4,0.583042,0.0450655,
91.4667,0.583418,0.0470915,
91.5333,0.58399,0.0455867,
91.6,0.583994,0.0486081,
91.6667,0.584222,0.0489882,
91.7333,0.584218,0.0484709,
91.8,0.584492,0.0551602,
91.8667,0.584578,0.0440741,
91.9333,0.584762,0.0405511,
92,0.585099,0.04186,
92.0667,0.584766,0.0430474,
92.1333,0.584731,0.036797,
92.2,0.584762,0.0363973,
92.2667,0.584578,0.0356605,
92.3333,0.584531,0.0311853,
92.4,0.586071,0.0352961,
92.4667,0.585715,0.0372633,
92.5333,0.585938,0.113918,
92.6,0.586671,0.0462294,
92.6667,0.587627,0.0381293,
92.7333,0.5876,0.0388582,
92.8,0.58711,0.0411468,
92.8667,0.587294,0.0398732,
92.9333,0.587121,0.0494976,
93,0.586761,0.046923,
93.0667,0.587733,0.0365893,
93.1333,0.587247,0.0362719,
93.2,0.587071,0.0364169,
93.2667,0.586522,0.0423146,
93.3333,0.586875,0.0458375,
93.4,0.586843,0.044172,
93.4667,0.586894,0.0286578,
93.5333,0.587098,0.0305466,
93.6,0.587255,0.0306994,
93.6667,0.586534,0.037036,
93.7333,0.586432,0.0407627,
93.8,0.585997,0.038098,
93.8667,0.586177,0.0414681,
93.9333,0.586589,0.0321376,
94,0.586773,0.0268355,
94.0667,0.583465,0.0333955,
94.1333,0.583289,0.0370595,
94.2,0.583473,0.107033,
94.2667,0.583179,0.0460178,
94.3333,0.583501,0.0410841,
94.4,0.58448,0.0462098,
94.4667,0.5866,0.0460844,
94.5333,0.586541,0.04398,
94.6,0.586561,0.0447873,
94.6667,0.587568,0.0451988,
94.7333,0.587654,0.0549407,
94.8,0.588454,0.0606151,
94.8667,0.5891,0.0690365,
94.9333,0.589692,0.0585577,
95,0.592177,0.058836,
95.0667,0.593485,0.0608776,
95.1333,0.593231,0.0756043,
95.2,0.597455,0.0915614,
95.2667,0.599501,0.110795,
95.3333,0.600194,0.126709,
95.4,0.604595,0.139017,
95.4667,0.60581,0.149265,
95.5333,0.60764,0.156597,
95.6,0.609948,0.160112,
95.6667,0.612464,0.154798,
95.7333,0.619267,0.225669,
95.8,0.621309,0.202062,
95.8667,0.623284,0.215331,
95.9333,0.623433,0.150926,
96,0.625909,0.160668,
96.0667,0.628382,0.171637,
96.1333,0.62828,0.188672,
96.2,0.631266,0.188252,
96.2667,0.633194,0.192277,
96.3333,0.633127,0.211451,
96.4,0.635655,0.221088,
96.4667,0.638645,0.231308,
96.5333,0.63964,0.250866,
96.6,0.641361,0.254538,
96.6667,0.643187,0.260506,
96.7333,0.643618,0.266557,
96.8,0.645848,0.266933,
96.8667,0.648117,0.272858,
96.9333,0.650946,0.27602,
97,0.653332,0.283078,
97.0667,0.655805,0.281052,
97.1333,0.657012,0.294497,
97.2,0.660288,0.296606,
97.2667,0.663431,0.312535,
97.3333,0.665853,0.317387,
97.4,0.665457,0.342866,
97.4667,0.669105,0.324389,
97.5333,0.670375,0.337063,
97.6,0.672558,0.323892,
97.6667,0.674995,0.340013,
97.7333,0.67641,0.372617,
97.8,0.679086,0.390769,
97.8667,0.68257,0.4078,
97.9333,0.684765,0.443688,
98,0.685599,0.447724,
98.0667,0.689502,0.459206,
98.1333,0.69339,0.474407,
98.2,0.695929,0.486943,
98.2667,0.700687,0.493871,
98.3333,0.700244,0.488663,
98.4,0.704496,0.500525,
98.4667,0.709139,0.500611,
98.5333,0.712427,0.506803,
98.6,0.713089,0.509021,
98.6667,0.718564,0.508335,
98.7333,0.718027,0.51738,
98.8,0.718956,0.523665,
98.8667,0.721495,0.527921,
98.9333,0.723693,0.524574,
99,0.726586,0.534626,
99.0667,0.725861,0.555897,
99.1333,0.726731,0.540594,
99.2,0.729282,0.550176,
99.2667,0.729587,0.523657,
99.3333,0.729568,0.539716,
99.4,0.732276,0.550513,
99.4667,0.732808,0.553224,
99.5333,0.730618,0.554953,
99.6,0.73255,0.561481,
99.6667,0.733228,0.56522,
99.7333,0.735148,0.57098,
99.8,0.736708,0.581059,
99.8667,0.743315,0.577446,
99.9333,0.744721,0.578006,
100,0.75114,0.580883,
100.067,0.754244,0.588211,
100.133,0.754252,0.570737,
100.2,0.753805,0.57959,
100.267,0.747331,0.570416,
100.333,0.744827,0.577928,
100.4,0.737123,0.582952,
100.467,0.734168,0.584641,
100.533,0.732095,0.585021,
100.6,0.738032,0.588066,
100.667,0.736124,0.578935,
100.733,0.740583,0.631768,
100.8,0.741532,0.621305,
100.867,0.743464,0.627367,
100.933,0.744094,0.568076,
101,0.742899,0.576008,
101.067,0.722549,0.581757,
101.133,0.722988,0.575984,
101.2,0.717486,0.584296,
101.267,0.716142,0.571372,
101.333,0.713908,0.577646,
101.4,0.709911,0.5841,
101.467,0.678687,0.598266,
101.533,0.678044,0.589379,
101.6,0.670834,0.588838,
101.667,0.667812,0.579421,
101.733,0.665775,0.575906,
101.8,0.660453,0.585389,
101.867,0.661048,0.586232,
101.933,0.657663,0.582685,
102,0.653101,0.58073,
102.067,0.651663,0.580699,
102.133,0.650076,0.580428,
102.2,0.653274,0.58091,
102.267,0.650186,0.582,
102.333,0.653348,0.565004,
102.4,0.647956,0.592333,
102.467,0.646737,0.573077,
102.533,0.645667,0.589535,
102.6,0.643406,0.573978,
102.667,0.64042,0.580687,
102.733,0.638492,0.569538,
102.8,0.63511,0.578829,
102.867,0.633707,0.578649,
102.933,0.63484,0.589923,
103,0.632308,0.594124,
103.067,0.635263,0.594254,
103.133,0.636482,0.588277,
103.2,0.638629,0.604168,
103.267,0.636905,0.605257,
103.333,0.735618,0.637928,
103.4,0.724857,0.631438,
103.467,0.719367,0.62212,
103.533,0.718391,0.599176,
103.6,0.714418,0.6061,
103.667,0.709465,0.604246,
103.733,0.708943,0.6003,
103.8,0.706388,0.608075,
103.867,0.706745,0.601734,
103.933,0.705683,0.593873,
104,0.706984,0.59807,
104.067,0.697391,0.616916,
104.133,0.700545,0.598447,
104.2,0.703316,0.593521,
104.267,0.584292,0.574464,
104.333,0.583042,0.570486,
104.4,0.703974,0.584092,
104.467,0.702673,0.583085,
104.533,0.700879,0.583673,
104.6,0.702238,0.591644,
104.667,0.701529,0.581216,
104.733,0.701259,0.587,
104.8,0.702807,0.587137,
104.867,0.704092,0.587713,
104.933,0.707779,0.591816,
105,0.713148,0.600884,
105.067,0.712705,0.598208,
105.133,0.715425,0.594081,
105.2,0.715323,0.605355,
105.267,0.718235,0.604681,
105.333,0.720022,0.607162,
105.4,0.718246,0.61371,
105.467,0.717663,0.614796,
105.533,0.717471,0.621845,
105.6,0.717369,0.631482,
105.667,0.714402,0.628707,
105.733,0.712039,0.672237,
105.8,0.712266,0.665865,
105.867,0.713313,0.668819,
105.933,0.713301,0.617108,
106,0.710958,0.6302,
106.067,0.710668,0.63279,
106.133,0.709355,0.632187,
106.2,0.709351,0.638461,
106.267,0.705961,0.639115,
106.333,0.707701,0.643692,
106.4,0.706631,0.645597,
106.467,0.705397,0.643297,
106.533,0.703739,0.652243,
106.6,0.702148,0.656565,
106.667,0.700542,0.650299,
106.733,0.70285,0.650362,
106.8,0.704104,0.652196,
106.867,0.705769,0.653662,
106.933,0.706565,0.667397,
107,0.705538,0.67485,
107.067,0.707329,0.670132,
107.133,0.710464,0.666065,
107.2,0.709743,0.674435,
107.267,0.711416,0.677366,
107.333,0.7141,0.675607,
107.4,0.71352,0.690796,
107.467,0.717913,0.680893,
107.533,0.71626,0.684306,
107.6,0.713097,0.678491,
107.667,0.702889,0.675395,
107.733,0.702399,0.668267,
107.8,0.700867,0.672197,
107.867,0.692289,0.672472,
107.933,0.691039,0.65637,
108,0.683989,0.661076,
108.067,0.680019,0.656722,
108.133,0.680536,0.650836,
108.2,0.678652,0.653387,
108.267,0.675516,0.64026,
108.333,0.676198,0.631897,
108.4,0.673079,0.639119,
108.467,0.670097,0.637783,
108.533,0.673067,0.626948,
108.6,0.672711,0.631388,
108.667,0.677723,0.623601,
108.733,0.680446,0.627916,
108.8,0.685027,0.632242,
108.867,0.691101,0.624973,
108.933,0.694115,0.618918,
109,0.698782,0.630514,
109.067,0.698175,0.644754,
109.133,0.700855,0.634127,
109.2,0.708744,0.645722,
109.267,0.712118,0.628797,
109.333,0.71327,0.635632,
109.4,0.713571,0.644112,
109.467,0.711016,0.641361,
109.533,0.711389,0.638163,
109.6,0.704049,0.646385,
109.667,0.708426,0.643046,
109.733,0.707678,0.631705,
109.8,0.702434,0.634801,
109.867,0.691521,0.630188,
109.933,0.686536,0.621798,
110,0.68569,0.620721,
110.067,0.683859,0.610481,
110.133,0.680689,0.597189,
110.2,0.680775,0.603267,
110.267,0.679333,0.597024,
110.333,0.683244,0.594912,
110.4,0.681312,0.596197,
110.467,0.683566,0.599254,
110.533,0.685552,0.594783,
110.6,0.687931,0.602926,
110.667,0.691442,0.593411,
110.733,0.698829,0.64584,
110.8,0.703116,0.625074,
110.867,0.708077,0.633155,
110.933,0.707011,0.578943,
111,0.709919,0.587799,
111.067,0.711898,0.588924,
111.133,0.711157,0.587882,
111.2,0.711706,0.602612,
111.267,0.709719,0.601844,
111.333,0.712662,0.580268,
111.4,0.714038,0.592396,
111.467,0.709116,0.595249,
111.533,0.707619,0.601158,
111.6,0.705213,0.615442,
111.667,0.700459,0.613934,
111.733,0.699303,0.605481,
111.8,0.694072,0.608902,
111.867,0.691199,0.604415,
111.933,0.691199,0.600261,
112,0.683726,0.599324,
112.067,0.679917,0.594402,
112.133,0.67726,0.594979,
112.2,0.673683,0.606202,
112.267,0.671837,0.611719,
112.333,0.671167,0.610798,
112.4,0.649359,0.633511,
112.467,0.648881,0.614819,
112.533,0.64894,0.612734,
112.6,0.638794,0.59925,
112.667,0.643308,0.600586,
112.733,0.645507,0.600504,
112.8,0.649798,0.605371,
112.867,0.654269,0.606018,
112.933,0.656029,0.619067,
113,0.660151,0.625564,
113.067,0.666974,0.622496,
113.133,0.670038,0.62145,
113.2,0.67619,0.626795,
113.267,0.681089,0.618201,
113.333,0.68337,0.618562,
113.4,0.688162,0.625353,
113.467,0.692712,0.625039,
113.533,0.690666,0.629416,
113.6,0.692461,0.631803,
113.667,0.693558,0.629032,
113.733,0.693166,0.621779,
113.8,0.691991,0.632614,
113.867,0.690929,0.628852,
113.933,0.689295,0.633719,
114,0.687837,0.634871,
114.067,0.683522,0.653756,
114.133,0.684294,0.622347,
114.2,0.682049,0.6383,
114.267,0.676332,0.613256,
114.333,0.673867,0.612574,
114.4,0.669384,0.61574,
114.467,0.671923,0.61661,
114.533,0.67161,0.59454,
114.6,0.670587,0.607479,
114.667,0.665175,0.610019,
114.733,0.669278,0.600324,
114.8,0.660774,0.609889,
114.867,0.658329,0.611375,
114.933,0.657267,0.608075,
115,0.656178,0.611386,
115.067,0.6493,0.612374,
115.133,0.651173,0.602612,
115.2,0.646796,0.61159,
115.267,0.644029,0.595625,
115.333,0.642301,0.58401,
115.4,0.60639,0.59142,
115.467,0.678561,0.601789,
